"versione","file","LOC Touched","LOC added","Max LOC added","Avg LOC added","Churn","Max churn","Avg churn","Change set size","Max change set","Avg change set"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.0.0","hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java","397","203","106","50.75","9","9","2.25","45","18","11.25","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java","63","58","58","58.0","53","53","53.0","18","18","18.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java","195","195","195","195.0","195","195","195.0","18","18","18.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java","4","2","1","1.0","0","0","0.0","19","18","9.5","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java","179","105","75","52.5","31","20","15.5","13","11","6.5","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java","243","227","227","227.0","211","211","211.0","18","18","18.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java","2","1","1","1.0","0","0","0.0","11","11","11.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java","17","9","8","4.5","1","1","0.5","29","18","14.5","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java","42","36","36","36.0","30","30","30.0","11","11","11.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java","11","11","11","11.0","11","11","11.0","14","14","14.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java","84","73","73","73.0","62","62","62.0","9","9","9.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java","7","4","4","4.0","1","1","1.0","11","11","11.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java","22","13","13","13.0","4","4","4.0","11","11","11.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java","57","25","25","25.0","-7","0","-7.0","5","5","5.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java","194","157","95","39.25","120","65","30.0","31","11","7.75","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java","60","59","44","19.666666","58","44","19.333334","19","9","6.3333335","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java","8","5","5","5.0","2","2","2.0","14","14","14.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java","92","24","19","6.0","-44","2","-11.0","40","14","10.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java","4","4","4","4.0","4","4","4.0","14","14","14.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java","18","17","15","5.6666665","16","15","5.3333335","25","14","8.333333","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java","90","57","37","19.0","24","14","8.0","31","14","10.333333","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java","43","23","23","23.0","3","3","3.0","11","11","11.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java","10","9","9","9.0","8","8","8.0","3","3","3.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java","9","8","8","8.0","7","7","7.0","3","3","3.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java","0","0","0","0.0","0","0","0.0","0","0","0.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java","7","5","5","5.0","3","3","3.0","5","5","5.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java","7","5","5","5.0","3","3","3.0","5","5","5.0","YES"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java","7","5","5","5.0","3","3","3.0","5","5","5.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.1.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
