version,commit sha,jira_id,affected versions,fixed version,opening version,opening data,fixed data,commit file,added,deleted
1.0.7,0b7fef8e539073a334e66f0b8ba8bb0e22f6301c,SYNCOPE-327,1.0.6  1.0.7,1.1.0,1.0.6,2013-02-27T16:46:55.000+0000,2013-03-01T16:23:15.000+0000,core/src/main/java/org/apache/syncope/core/sync/impl/SyncJob.java,19,20
1.0.7,af601327fde094928d9e3d0f99e65030822d237c,SYNCOPE-327,1.0.6  1.0.7,1.1.0,1.0.6,2013-02-27T16:46:55.000+0000,2013-03-01T16:23:15.000+0000,core/src/main/java/org/apache/syncope/core/init/ThreadLocalCleanupListener.java core/src/main/java/org/apache/syncope/core/util/DataFormat.java,44 25,0 40
1.0.7,a6aca3dfe827658d99523012c3c35ac13d4c5d11,SYNCOPE-327,1.0.6  1.0.7,1.1.0,1.0.6,2013-02-27T16:46:55.000+0000,2013-03-01T16:23:15.000+0000,core/src/main/java/org/apache/syncope/core/util/VirAttrCache.java core/src/main/java/org/apache/syncope/core/util/VirAttrCacheKey.java,22 21,42 15
1.0.7,621b948de0f62a2f55b7d8275ebf967931146d6a,SYNCOPE-328,1.0.7,1.1.0,1.0.7,2013-02-28T11:20:54.000+0000,2013-03-05T15:35:50.000+0000,core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java core/src/main/java/org/apache/syncope/core/util/MappingUtil.java core/src/test/java/org/apache/syncope/core/connid/PasswordGeneratorTest.java,20 38 2 5 26 39 1 6,13 43 2 12 45 23 1 6
1.0.7,4f0cb18b7c777dd41aa8205211a72b6cc217b8d6,SYNCOPE-329,1.0.7,1.1.0,1.0.7,2013-02-28T11:36:22.000+0000,2013-03-15T13:18:21.000+0000,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java console/src/main/java/org/apache/syncope/console/pages/Reports.java console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionColumn.java console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java,32 21 33 0 25 24 25 24 44 59 3 37,36 43 54 100 47 42 46 44 12 0 1 0
1.0.7,2a53b46e56df3010c68334846bb8323a7d5d4e94,SYNCOPE-332,1.0.5  1.0.6,1.0.7,1.0.7,2013-03-03T19:37:03.000+0000,2013-03-04T15:54:50.000+0000,common/src/main/java/org/apache/syncope/common/types/SchemaType.java console/src/main/java/org/apache/syncope/console/commons/AttributableDataProvider.java console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java console/src/main/java/org/apache/syncope/console/commons/SortableAttributableProviderComparator.java console/src/main/java/org/apache/syncope/console/commons/SortableDataProviderComparator.java console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java console/src/main/java/org/apache/syncope/console/pages/Schema.java console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/AttrColumn.java,3 2 3 60 7 6 3 30 6 7,10 2 8 18 7 6 2 29 3 13
1.0.7,0438111af1088172eeb05c61d571dae2b80406b1,SYNCOPE-341,1.0.6,1.0.7,1.0.7,2013-03-21T07:48:43.000+0000,2013-03-22T13:56:25.000+0000,console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java console/src/main/java/org/apache/syncope/console/pages/Users.java console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java console/src/main/java/org/apache/syncope/console/pages/panels/SelectOnlyUserSearchResultPanel.java console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java,83 14 4 1 1 0 31 0,109 14 2 0 1 6 5 2
1.0.7,972812f69d456c13320e02618c03f0f7a77c0dd7,SYNCOPE-342,1.0.6,1.0.7,1.0.7,2013-03-22T09:52:19.000+0000,2013-03-22T11:16:01.000+0000,,,
1.1.6,90e89addb59464ed5eb311ba9a8c698788eaef46,SYNCOPE-349,1.0.7  1.1.0  1.0.8  1.1.1  1.1.2  1.1.3  1.1.4  1.1.5  1.1.6  1.1.7  1.0.9  1.1.8,1.2.0-M1,1.1.0,2013-04-03T10:23:29.000+0000,2013-12-20T08:34:24.000+0000,client/src/main/java/org/apache/syncope/client/SyncopeClient.java common/src/main/java/org/apache/syncope/common/search/OrderByClauseBuilder.java common/src/main/java/org/apache/syncope/common/services/JAXRSService.java common/src/main/java/org/apache/syncope/common/services/RoleService.java common/src/main/java/org/apache/syncope/common/services/UserService.java core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableSearchDAO.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttributableSearchDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/OrderBySupport.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SearchSupport.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/search/OrderByClause.java core/src/main/java/org/apache/syncope/core/report/RoleReportlet.java core/src/main/java/org/apache/syncope/core/report/UserReportlet.java core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java core/src/main/java/org/apache/syncope/core/services/AbstractServiceImpl.java core/src/main/java/org/apache/syncope/core/services/RoleServiceImpl.java core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java core/src/test/java/org/apache/syncope/core/persistence/dao/AttributableSearchTest.java core/src/test/java/org/apache/syncope/core/rest/SearchTestITCase.java,10 41 4 25 43 0 2 14 193 47 137 3 69 4 4 6 7 28 15 17 3 0 80 12,0 0 0 2 2 1 1 1 112 0 0 17 0 1 1 3 3 0 2 2 1 17 27 0
1.1.6,dc9a5a8594e7b6dc377c9b42bfa4fbaea449fd7d,SYNCOPE-349,1.0.7  1.1.0  1.0.8  1.1.1  1.1.2  1.1.3  1.1.4  1.1.5  1.1.6  1.1.7  1.0.9  1.1.8,1.2.0-M1,1.1.0,2013-04-03T10:23:29.000+0000,2013-12-20T08:34:24.000+0000,common/src/main/java/org/apache/syncope/common/search/OrderByClauseBuilder.java common/src/main/java/org/apache/syncope/common/services/ReportService.java common/src/main/java/org/apache/syncope/common/services/RoleService.java common/src/main/java/org/apache/syncope/common/services/TaskService.java common/src/main/java/org/apache/syncope/common/services/UserService.java console/src/main/java/org/apache/syncope/console/commons/AttributableDataProvider.java console/src/main/java/org/apache/syncope/console/pages/ProvisioningModalPage.java console/src/main/java/org/apache/syncope/console/pages/Reports.java console/src/main/java/org/apache/syncope/console/pages/Resources.java console/src/main/java/org/apache/syncope/console/pages/Tasks.java console/src/main/java/org/apache/syncope/console/pages/panels/AjaxDataTablePanel.java console/src/main/java/org/apache/syncope/console/pages/panels/SearchView.java console/src/main/java/org/apache/syncope/console/rest/AbstractAttributableRestClient.java console/src/main/java/org/apache/syncope/console/rest/BaseRestClient.java console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractAttributableDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java core/src/main/java/org/apache/syncope/core/services/ReportServiceImpl.java core/src/main/java/org/apache/syncope/core/services/RoleServiceImpl.java core/src/main/java/org/apache/syncope/core/services/TaskServiceImpl.java core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java core/src/test/java/org/apache/syncope/core/persistence/dao/UserTest.java,5 18 18 24 35 2 5 2 34 2 4 1 4 20 3 5 5 5 2 2 3 3 2 21 6 7 10 21 3 2 5 2 14 13 17 13 2 1,1 0 0 0 0 2 2 1 32 4 32 0 2 0 2 4 3 4 1 1 1 2 2 2 3 5 4 63 2 2 2 2 2 2 3 4 3 1
1.1.6,b41540a30aef6db0dfec2dbb36fc77b1f50ab73d,SYNCOPE-349,1.0.7  1.1.0  1.0.8  1.1.1  1.1.2  1.1.3  1.1.4  1.1.5  1.1.6  1.1.7  1.0.9  1.1.8,1.2.0-M1,1.1.0,2013-04-03T10:23:29.000+0000,2013-12-20T08:34:24.000+0000,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java,10 2 2 1,4 2 2 1
1.0.8,c6e7ac002b60ac457751b00a5bc9d683541aab0d,SYNCOPE-351,1.0.7  1.1.0,1.0.8,1.1.0,2013-04-05T10:42:06.000+0000,2013-04-09T12:16:43.000+0000,common/src/main/java/org/apache/syncope/common/types/IntMappingType.java console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java,2 39 15,1 38 27
1.0.8,f632f56dd8786299ac4d2ef1bf22799bd0d84ecd,SYNCOPE-351,1.0.7  1.1.0,1.0.8,1.1.0,2013-04-05T10:42:06.000+0000,2013-04-09T12:16:43.000+0000,common/src/main/java/org/apache/syncope/common/types/IntMappingType.java console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java,2 39 15,1 38 27
1.0.8,e988ecdbb2c5129743add2c1ad95fe9781949361,SYNCOPE-352,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-08T18:51:02.000+0000,2013-04-09T14:45:57.000+0000,core/src/main/java/org/apache/syncope/core/init/ConnectorManager.java,3,0
1.0.8,cefea78d6a7a5da3c5e9450afc63ff9c5969dc0b,SYNCOPE-352,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-08T18:51:02.000+0000,2013-04-09T14:45:57.000+0000,core/src/main/java/org/apache/syncope/core/init/ConnectorManager.java,3,0
1.0.8,d0701a9260409b740169bf1a98be0ba641d8bc81,SYNCOPE-353,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-09T10:53:38.000+0000,2013-04-09T12:54:20.000+0000,core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java,6,4
1.0.8,f9c5e26ef08dc852ac861835b3bdd7e983a55cd0,SYNCOPE-353,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-09T10:53:38.000+0000,2013-04-09T12:54:20.000+0000,core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java,6,4
1.1.1,e717dc4d620c88df13831e36b263d6c97f82ce3e,SYNCOPE-354,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-12T23:22:37.000+0000,2013-04-24T13:32:30.000+0000,core/src/main/java/org/apache/syncope/core/propagation/impl/LDAPMembershipPropagationActions.java core/src/main/java/org/apache/syncope/core/util/URIUtil.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,19 3 64,26 3 1
1.1.1,adad7f32f34e4747a4da4545bf043b5ae7dcd456,SYNCOPE-354,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-12T23:22:37.000+0000,2013-04-24T13:32:30.000+0000,core/src/main/java/org/apache/syncope/core/propagation/impl/LDAPMembershipPropagationActions.java core/src/main/java/org/apache/syncope/core/util/URIUtil.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,19 3 64,26 3 1
1.0.8,5156537301a5905b543a09c9b6f5ef4d37b2c0fa,SYNCOPE-356,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-14T16:48:13.000+0000,2013-04-15T09:44:39.000+0000,console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java console/src/main/java/org/apache/syncope/console/pages/panels/RolePanel.java,4 3,3 3
1.0.8,8bb662cbdafd618e1f9536b01afcd141c73862be,SYNCOPE-356,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-14T16:48:13.000+0000,2013-04-15T09:44:39.000+0000,console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java console/src/main/java/org/apache/syncope/console/pages/panels/RolePanel.java,4 3,3 3
1.1.1,800371ddec3f68603ed54f60bf72a2792ec4821c,SYNCOPE-357,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-15T10:43:31.000+0000,2013-04-24T15:21:12.000+0000,core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,7 13 11 29 37,3 0 1 0 0
1.1.1,26ab48865ae7cdbf5860130d76c1fe7391bb72d4,SYNCOPE-357,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-15T10:43:31.000+0000,2013-04-24T15:21:12.000+0000,core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,7 13 11 29 37,3 0 1 0 0
1.0.8,a9ce3f6a4598436a72e02cc5ba2b2c26550e13a9,SYNCOPE-358,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-15T11:01:18.000+0000,2013-04-15T12:06:27.000+0000,core/src/main/java/org/apache/syncope/core/rest/utils/QueryResourceInfoComparator.java,4,6
1.0.8,7f70d538778252a5f4b9706299305e59124c0acb,SYNCOPE-358,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-15T11:01:18.000+0000,2013-04-15T12:06:27.000+0000,common/src/main/java/org/apache/syncope/common/services/ConnectorService.java core/src/test/java/org/apache/syncope/core/rest/ConnInstanceTestITCase.java,6 2,3 2
1.0.8,132365ba6bac7c91df5100952a029325b19e78d8,SYNCOPE-358,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-15T11:01:18.000+0000,2013-04-15T12:06:27.000+0000,common/src/main/java/org/apache/syncope/common/services/ConnectorService.java core/src/main/java/org/apache/syncope/core/rest/utils/QueryResourceInfoComparator.java core/src/test/java/org/apache/syncope/core/rest/ConnInstanceTestITCase.java,6 4 2,3 6 2
1.1.1,9bcc552c2593011fe9157a76adc5f7e9329f93c7,SYNCOPE-360,1.1.0  1.0.8,1.1.1,1.0.8,2013-04-18T18:32:17.000+0000,2013-04-19T09:38:44.000+0000,console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java core/src/test/java/org/apache/syncope/core/persistence/relationships/ResourceTest.java core/src/test/java/org/apache/syncope/core/rest/ResourceTestITCase.java,2 0 6 31 18,2 1 2 0 0
1.1.1,672cebff2fdee71d150721d522cfd4b537d8e724,SYNCOPE-361,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-19T08:26:22.000+0000,2013-04-19T08:29:20.000+0000,console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java,2,4
1.1.1,9ab4a6fd4fc65670110170617ade40aa3a443480,SYNCOPE-361,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-19T08:26:22.000+0000,2013-04-19T08:29:20.000+0000,console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java,2,4
1.1.1,aa1a7c6f90bc09bca2463649a944c8797a63cc7d,SYNCOPE-361,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-19T08:26:22.000+0000,2013-04-19T08:29:20.000+0000,console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java core/src/test/java/org/apache/syncope/core/persistence/relationships/ResourceTest.java core/src/test/java/org/apache/syncope/core/rest/ResourceTestITCase.java,2 0 6 31 18,2 1 2 0 0
1.1.1,f4b36e580aa875b8384f6ad10abf53813f6be8fb,SYNCOPE-363,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-19T09:26:27.000+0000,2013-04-19T14:12:13.000+0000,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java,15,7
1.1.1,71550a66e999af49729687fd90e72b39c186ba0b,SYNCOPE-363,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-19T09:26:27.000+0000,2013-04-19T14:12:13.000+0000,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java,15,7
1.1.1,41f8139113d1077feb667f6b33290d23c04a2279,SYNCOPE-364,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-19T14:21:57.000+0000,2013-04-19T15:15:48.000+0000,core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,15 2 15,12 2 4
1.1.1,87a4c00cfb48fa7b22ca89449cfcdaaeefaec5c7,SYNCOPE-364,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-19T14:21:57.000+0000,2013-04-19T15:15:48.000+0000,core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,15 2 15,12 2 4
1.1.1,062d95c120c7ae0e3b727558e307dc462c22866c,SYNCOPE-365,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-24T12:23:10.000+0000,2013-04-24T15:42:00.000+0000,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java console/src/test/java/org/apache/syncope/console/ConfigurationTestITCase.java console/src/test/java/org/apache/syncope/console/ConnInstanceTestITCase.java,1 2 5,1 2 0
1.1.1,cfd67bed4cfbe194dd11bb15e72c1c72c7d2ca3f,SYNCOPE-368,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-29T09:26:13.000+0000,2013-04-29T11:23:00.000+0000,common/src/main/java/org/apache/syncope/common/types/IntMappingType.java core/src/test/java/org/apache/syncope/core/rest/AbstractTest.java core/src/test/java/org/apache/syncope/core/rest/AuthenticationTestITCase.java core/src/test/java/org/apache/syncope/core/rest/DerivedSchemaTestITCase.java core/src/test/java/org/apache/syncope/core/rest/PolicyTestITCase.java core/src/test/java/org/apache/syncope/core/rest/ResourceTestITCase.java core/src/test/java/org/apache/syncope/core/rest/RoleTestITCase.java core/src/test/java/org/apache/syncope/core/rest/SchemaTestITCase.java core/src/test/java/org/apache/syncope/core/rest/VirtualSchemaTestITCase.java,1 49 5 3 7 33 1 5 1,1 19 9 7 10 5 4 12 4
1.1.1,79dd23cfc384ebbc5fc656206d1aa583a82aaf05,SYNCOPE-368,1.1.0  1.0.8,1.1.1,1.1.1,2013-04-29T09:26:13.000+0000,2013-04-29T11:23:00.000+0000,common/src/main/java/org/apache/syncope/common/types/IntMappingType.java core/src/test/java/org/apache/syncope/core/rest/AbstractTest.java core/src/test/java/org/apache/syncope/core/rest/AuthenticationTestITCase.java core/src/test/java/org/apache/syncope/core/rest/DerivedSchemaTestITCase.java core/src/test/java/org/apache/syncope/core/rest/PolicyTestITCase.java core/src/test/java/org/apache/syncope/core/rest/ResourceTestITCase.java core/src/test/java/org/apache/syncope/core/rest/RoleTestITCase.java core/src/test/java/org/apache/syncope/core/rest/SchemaTestITCase.java core/src/test/java/org/apache/syncope/core/rest/VirtualSchemaTestITCase.java,1 28 5 3 7 33 1 5 1,1 19 9 7 10 5 4 12 4
1.1.2,9e710da83f0217367bb7052c320e3928f4038781,SYNCOPE-369,1.1.1,1.1.2,1.1.2,2013-05-07T08:13:18.000+0000,2013-05-09T09:07:24.000+0000,console/src/main/java/org/apache/syncope/console/pages/Login.java console/src/main/java/org/apache/syncope/console/pages/Reports.java,9 1,8 0
1.1.2,4c4876ec440e826afbcb2f7c54b0b50d330b60c0,SYNCOPE-369,1.1.1,1.1.2,1.1.2,2013-05-07T08:13:18.000+0000,2013-05-09T09:07:24.000+0000,console/src/main/java/org/apache/syncope/console/pages/Login.java console/src/main/java/org/apache/syncope/console/pages/Reports.java,9 1,8 0
1.1.3,a636677ea268cbc7d259c4de0013db0715985b08,SYNCOPE-370,1.1.1  1.1.2,1.1.3,1.1.2,2013-05-08T10:11:06.000+0000,2013-07-02T07:14:17.000+0000,,,
1.1.3,561a8c64f6810a81e941342106ac8b4afc51404c,SYNCOPE-370,1.1.1  1.1.2,1.1.3,1.1.2,2013-05-08T10:11:06.000+0000,2013-07-02T07:14:17.000+0000,,,
1.1.2,6321f920b4658c2c01a98d39a8dc3890544a02e8,SYNCOPE-371,1.1.1,1.1.2,1.1.2,2013-05-21T10:28:34.000+0000,2013-05-21T10:33:26.000+0000,,,
1.1.2,727fb9dece0d7aa789663a5acc762cbc80623e2f,SYNCOPE-371,1.1.1,1.1.2,1.1.2,2013-05-21T10:28:34.000+0000,2013-05-21T10:33:26.000+0000,,,
1.1.2,f8ecef1fcfb758822771f41afa9907a8715ba372,SYNCOPE-372,1.1.1,1.1.2,1.1.2,2013-05-27T16:08:50.000+0000,2013-05-28T08:18:43.000+0000,console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java,1,0
1.1.2,b15e4ed00543966b0d20e8886f78ac5b9146af8b,SYNCOPE-372,1.1.1,1.1.2,1.1.2,2013-05-27T16:08:50.000+0000,2013-05-28T08:18:43.000+0000,console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java,1,0
1.1.2,c057c0eb98c093d76663aae7f7ac43bf0efa18dd,SYNCOPE-373,1.1.1,1.1.2,1.1.2,2013-05-28T06:47:44.000+0000,2013-05-28T07:55:37.000+0000,core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java core/src/main/java/org/apache/syncope/core/security/SyncopeUserDetailsService.java core/src/test/java/org/apache/syncope/core/rest/AbstractTest.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,17 7 2 3 7,2 31 8 3 0
1.1.2,223db7ba16cd8413d1e6ab5a4ac5f06e30cb1307,SYNCOPE-373,1.1.1,1.1.2,1.1.2,2013-05-28T06:47:44.000+0000,2013-05-28T07:55:37.000+0000,console/src/main/java/org/apache/syncope/console/pages/BulkActionResultModalPage.java core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java core/src/main/java/org/apache/syncope/core/security/SyncopeUserDetailsService.java core/src/test/java/org/apache/syncope/core/rest/AbstractTest.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,2 17 7 2 3 7,1 2 31 8 3 0
1.1.2,bdcc744f427d20bf35a574e6266b754e233be651,SYNCOPE-375,1.1.1,1.1.2,1.1.2,2013-05-28T15:32:52.000+0000,2013-05-29T06:54:14.000+0000,,,
1.1.2,f1a6ec238161db4f3637bc1bf9fb894ee8167b17,SYNCOPE-375,1.1.1,1.1.2,1.1.2,2013-05-28T15:32:52.000+0000,2013-05-29T06:54:14.000+0000,,,
1.1.2,21221c19c5d9021beb2c3393e5110e25f3ff8b33,SYNCOPE-376,1.1.1,1.1.2,1.1.2,2013-05-30T12:44:54.000+0000,2013-05-30T12:54:30.000+0000,,,
1.1.2,357ef239cff44078b63d5e576843f26b41a0f64d,SYNCOPE-376,1.1.1,1.1.2,1.1.2,2013-05-30T12:44:54.000+0000,2013-05-30T12:54:30.000+0000,,,
1.1.2,b28b5843654e8b4c8975b7f8fb1491aba5f92412,SYNCOPE-381,1.1.1,1.1.2,1.1.2,2013-05-31T10:34:40.000+0000,2013-05-31T16:08:10.000+0000,console/src/main/java/org/apache/syncope/console/SyncopeSession.java console/src/main/java/org/apache/syncope/console/pages/ResultStatusModalPage.java,1 89,1 88
1.1.2,25ad33a77ed4d3114260546f21c9dac36f1208e1,SYNCOPE-381,1.1.1,1.1.2,1.1.2,2013-05-31T10:34:40.000+0000,2013-05-31T16:08:10.000+0000,console/src/main/java/org/apache/syncope/console/SyncopeSession.java console/src/main/java/org/apache/syncope/console/pages/ResultStatusModalPage.java,1 89,1 88
1.1.2,fbd31cd5dd2022c37d9cedff58898d9c9218bdc1,SYNCOPE-383,1.1.1,1.1.2,1.1.2,2013-05-31T12:40:04.000+0000,2013-05-31T14:49:35.000+0000,core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,0 31,27 31
1.1.2,b97d26cb2fe86c99e9ac6dff60d177074009c7f2,SYNCOPE-383,1.1.1,1.1.2,1.1.2,2013-05-31T12:40:04.000+0000,2013-05-31T14:49:35.000+0000,core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java core/src/test/java/org/apache/syncope/core/rest/UserTestITCase.java,0 31,27 31
1.1.2,1bcba4409333e831648a227459c38dfde5ab12de,SYNCOPE-384,1.1.1,1.1.2,1.1.2,2013-05-31T12:49:46.000+0000,2013-05-31T13:49:43.000+0000,,,
