versione,file,LOC Touched, metrica2, metrica3, metrica4, metrica5, metrica6, metrica7, metrica8, metrica9, bugginess
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/question/QuestionDelete.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/question/QuestionList.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/question/QuestionRead.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/question/QuestionResultManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/question/QuestionSyncopeOperations.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/realm/AbstractRealmCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/realm/RealmCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/realm/RealmDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/realm/RealmList.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/realm/RealmResultManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/realm/RealmSyncopeOperations.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/AbstractReportCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportDelete.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportDeleteExecution.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportExecute.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportExportExecution.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportList.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportListJobs.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportRead.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportResultManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportSyncopeOperations.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/AbstractResourceCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceDelete.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceList.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceRead.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceResultManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceSyncopeOperations.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/AbstractRoleCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleDelete.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleList.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleRead.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleResultManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleSyncopeOperations.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/AbstractSchemaCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaDelete.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaList.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaListAll.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaListDerived.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaListPlain.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaListVirtual.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaRead.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaResultManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/schema/SchemaSyncopeOperations.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/self/AbstractWorkflowCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/self/WorkflowCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/self/WorkflowExportDefinition.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/self/WorkflowExportDiagram.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/self/WorkflowResultManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/self/WorkflowSyncopeOperations.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/AbstractTaskCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskDelete.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskDeleteAllProp.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskExecute.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskExecutionDelete.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskList.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskListJobs.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskRead.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskResultManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskSyncopeOperations.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/AbstractUserCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserCommand.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserDelete.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserDeleteAll.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserDeleteByAttribute.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserList.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserReadByUserId.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserReadByUsername.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserResultManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserSearchByAttribute.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserSearchByResource.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserSearchByRole.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserSyncopeOperations.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/util/CommandUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/util/FileSystemUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/util/JasyptUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/util/XMLUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/view/Messages.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/main/java/org/apache/syncope/client/cli/view/Table.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/test/java/org/apache/syncope/client/cli/commands/MigrateTest.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/test/java/org/apache/syncope/client/cli/util/CommandUtilsTest.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/cli/src/test/java/org/apache/syncope/client/cli/util/JasyptUtilsTest.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/BookmarkablePageLinkBuilder.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/PreferenceManager.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/SyncopeConsoleApplication.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/SyncopeConsoleRequestCycleListener.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/SyncopeConsoleSession.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/annotations/BinaryPreview.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/annotations/ExtPage.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/annotations/ExtWidget.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/approvals/Approval.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/approvals/ApprovalDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/approvals/ApprovalDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/approvals/ApprovalModal.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/bulk/BulkActionModal.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/bulk/BulkContent.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/ActionTableCheckGroup.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/AnyDataProvider.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/ConnIdSpecialAttributeName.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/Constants.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/DateFormatROModel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/DirectoryDataProvider.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/HttpResourceStream.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/MapChoiceRenderer.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/Mode.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/PreviewUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/PropertyList.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/RoleDataProvider.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/SchemaUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/SerializableTransformer.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/SortableAnyProviderComparator.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/SortableDataProviderComparator.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/StyledNotificationBehavior.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/TaskDataProvider.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/status/AbstractStatusBeanProvider.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/status/ConnObjectWrapper.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/status/Status.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/status/StatusBean.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/commons/status/StatusUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/events/EventCategoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/events/EventSelectionPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/events/SelectedEventsPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/init/ClassPathScanImplementationLookup.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/init/ConsoleInitializer.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/init/MIMETypesLoader.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/AbstractAnyFormLayout.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/AnyForm.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/AnyObjectForm.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/AnyObjectFormLayoutInfo.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/ConsoleLayoutInfoModal.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/FormLayoutInfoUtils.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/GroupForm.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/GroupFormLayoutInfo.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/UserForm.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/layout/UserFormLayoutInfo.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/notifications/MailTemplateDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/notifications/NotificationDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/notifications/NotificationTasks.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/notifications/NotificationWizardBuilder.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/notifications/NotificationWrapper.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/notifications/TemplateContentModal.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/notifications/TemplateModal.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/ActivitiModelerPopupPage.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Approvals.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Audit.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/BaseExtPage.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/BasePage.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Dashboard.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/ErrorPage.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Login.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Logout.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Logs.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/MustChangePassword.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Notifications.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Parameters.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Policies.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Realms.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Reports.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Roles.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/SecurityQuestions.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Types.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/pages/Workflow.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractLogsPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractSchemaDetailsPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AccountPolicy.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ActionDataTablePanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AjaxDataTablePanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyObjectDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyObjectDisplayAttributesModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypeClassDetailsPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypeClassModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypeClassesPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypeDetailsPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypeMenuItem.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypeModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypesPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/BeanPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ConnObjectDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ConnObjectDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ConnObjects.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ConsoleLogPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/CoreLogPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/DashboardControlPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/DashboardExtensionsPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/DashboardOverviewPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/DataTablePanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/DerSchemaDetails.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/DirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/DisplayAttributesModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/FailureMessageModal.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/GroupDirectoryPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/GroupDisplayAttributesModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/LabelPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ListViewPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/MultilevelPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/NotificationPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ParametersCreateModalPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ParametersCreateWizardAttrStep.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ParametersCreateWizardPanel.java,0,0,0,0,0,0,0,0,0,No
1.2.8,client/console/src/main/java/org/apache/syncope/client/console/panels/ParametersCreateWizardSchemaStep.java,0,0,0,0,0,0,0,0,0,No
